"STATION","NAME","DATE","AWND","TMAX","TMIN"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-12-24","5.37","32","19"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-12-25","10.74","31","13"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-12-26","19.46","32","18"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-12-27","14.32","21","9"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-12-28","13.42","22","10"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-12-29","7.83","25","11"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-12-30","2.91","27","10"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-12-31","9.62","30","8"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-01-01","12.97","37","15"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-01-02","9.40","41","17"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-01-03","6.71","35","13"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-01-04","8.50","25","8"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-01-05","15.66","39","20"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-01-06","10.51","34","32"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-01-07","8.72","33","29"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-01-08","16.11","30","24"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-01-09","15.21","24","-3"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-01-10","9.40","25","-6"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-01-11","11.41","36","20"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-01-12","10.74","30","15"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-01-13","11.41","48","26"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-01-14","12.97","54","30"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-01-15","12.97","36","22"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-01-16","10.51","32","9"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-01-17","7.83","14","-6"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-01-18","7.16","29","-2"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-01-19","7.38","23","19"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-01-20","9.84","32","23"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-01-21","7.38","29","18"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-01-22","7.16","26","19"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-01-23","14.32","29","21"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-01-24","4.92","36","20"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-01-25","17.45","31","27"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-01-26","7.83","41","17"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-01-27","9.62","49","20"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-01-28","9.62","50","31"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-01-29","10.51","57","31"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-01-30","8.50","56","30"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-01-31","10.07","49","28"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-02-01","8.05","38","25"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-02-02","34.00","32","24"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-02-03","12.30","25","10"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-02-04","8.28","30","10"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-02-05","10.29","38","15"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-02-06","14.09","37","16"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-02-07","20.36","42","29"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-02-08","21.25","36","18"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-02-09","10.96","28","18"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-02-10","8.50","49","20"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-02-11","10.29","32","24"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-02-12","12.08","31","17"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-02-13","13.65","21","14"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-02-14","11.86","45","17"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-02-15","9.40","45","24"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-02-16","13.42","45","34"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-02-17","6.93","54","30"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-02-18","10.07","65","39"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-02-19","19.24","68","45"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-02-20","6.49","58","31"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-02-21","12.08","55","36"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-02-22","7.83","51","30"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-02-23","14.09","49","28"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-02-24","11.41","52","24"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-02-25","13.20","41","26"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-02-26","10.96","60","27"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-02-27","15.88","76","35"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-02-28","18.79","60","36"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-02-29","14.54","58","22"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-03-01","10.29","44","19"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-03-02","10.96","60","26"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-03-03","10.96","46","30"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-03-04","11.86","63","28"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-03-05","8.95","70","25"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-03-06","16.11","74","42"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-03-07","14.99","81","46"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-03-08","11.18","59","36"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-03-09","7.38","66","27"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-03-10","4.03","66","36"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-03-11","15.21","72","38"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-03-12","10.96","56","36"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-03-13","9.62","66","50"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-03-14","8.05","77","37"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-03-15","13.42","58","35"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-03-16","11.18","57","29"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-03-17","9.17","56","27"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-03-18","12.08","45","25"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-03-19","16.55","37","23"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-03-20","9.17","49","17"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-03-21","18.57","73","32"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-03-22","11.41","69","47"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-03-23","29.75","51","28"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-03-24","15.21","43","24"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-03-25","13.42","57","28"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-03-26","15.88","46","25"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-03-27","8.50","60","18"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-03-28","16.33","69","34"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-03-29","18.12","59","44"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-03-30","14.76","68","45"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-03-31","19.46","50","36"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-04-01","16.55","45","29"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-04-02","12.30","64","31"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-04-03","16.33","81","43"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-04-04","10.51","63","34"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-04-05","15.88","74","44"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-04-06","22.59","65","41"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-04-07","20.13","60","32"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-04-08","12.53","62","27"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-04-09","17.00","66","27"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-04-10","15.88","65","40"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-04-11","9.62","56","29"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-04-12","17.00","70","34"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-04-13","13.65","78","42"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-04-14","17.00","74","48"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-04-15","20.58","75","52"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-04-16","14.09","66","49"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-04-17","14.32","59","43"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-04-18","12.08","54","41"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-04-19","4.25","60","45"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-04-20","9.17","55","48"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-04-21","13.87","72","44"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-04-22","6.26","68","37"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-04-23","21.92","80","49"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-04-24","15.88","77","51"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-04-25","9.84","72","45"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-04-26","16.11","69","46"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-04-27","20.80","59","41"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-04-28","13.20","50","40"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-04-29","13.20","46","40"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-04-30","13.42","47","41"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-05-01","14.32","52","40"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-05-02","5.82","61","35"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-05-03","6.49","70","37"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-05-04","10.07","71","43"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-05-05","6.26","81","41"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-05-06","15.21","84","56"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-05-07","14.54","77","53"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-05-08","17.45","77","48"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-05-09","10.96","72","52"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-05-10","8.95","80","49"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-05-11","13.42","70","50"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-05-12","10.96","71","43"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-05-13","17.22","70","40"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-05-14","9.62","59","34"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-05-15","8.50","59","38"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-05-16","9.84","52","46"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-05-17","6.26","67","41"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-05-18","4.92","71","40"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-05-19","13.42","67","48"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-05-20","12.08","65","48"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-05-21","14.99","70","53"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-05-22","19.24","80","60"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-05-23","10.07","77","58"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-05-24","7.61","80","58"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-05-25","9.62","79","58"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-05-26","11.41","77","53"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-05-27","9.62","70","57"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-05-28","10.29","76","54"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-05-29","8.05","83","54"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-05-30","10.74","85","59"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-05-31","8.28","75","59"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-06-01","6.93","78","51"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-06-02","11.18","84","57"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-06-03","13.87","87","61"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-06-04","16.11","81","55"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-06-05","9.17","85","53"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-06-06","9.84","85","56"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-06-07","5.59","81","50"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-06-08","14.32","92","62"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-06-09","13.42","95","69"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-06-10","13.87","97","73"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-06-11","12.53","96","70"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-06-12","11.18","93","71"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-06-13","6.04","88","69"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-06-14","10.51","91","64"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-06-15","9.62","101","68"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-06-16","12.08","97","68"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-06-17","10.74","99","73"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-06-18","13.65","86","64"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-06-19","13.20","95","67"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-06-20","11.41","84","66"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-06-21","12.75","101","64"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-06-22","16.78","90","66"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-06-23","6.71","84","57"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-06-24","12.97","93","65"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-06-25","10.51","89","68"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-06-26","7.16","90","59"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-06-27","9.17","88","66"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-06-28","8.05","85","59"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-06-29","5.82","85","62"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-06-30","9.17","88","63"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-07-01","8.50","76","55"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-07-02","12.30","65","59"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-07-03","7.38","65","59"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-07-04","7.61","80","62"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-07-05","7.38","97","68"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-07-06","7.83","89","65"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-07-07","12.08","90","66"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-07-08","5.37","83","60"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-07-09","10.51","91","67"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-07-10","15.66","95","72"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-07-11","14.09","95","70"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-07-12","7.83","87","62"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-07-13","7.61","90","66"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-07-14","5.82","88","61"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-07-15","8.72","72","59"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-07-16","9.84","85","59"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-07-17","6.49","87","66"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-07-18","10.29","87","70"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-07-19","10.96","95","70"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-07-20","12.30","97","72"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-07-21","12.08","99","78"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-07-22","6.26","98","72"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-07-23","7.38","98","72"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-07-24","8.05","88","67"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-07-25","6.71","87","62"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-07-26","8.05","88","61"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-07-27","10.29","89","64"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-07-28","5.14","85","61"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-07-29","4.70","80","63"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-07-30","8.72","83","62"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-07-31","11.18","87","67"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-08-01","10.96","88","70"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-08-02","8.50","88","69"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-08-03","9.40","89","68"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-08-04","10.74","87","64"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-08-05","6.26","80","62"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-08-06","6.04","76","65"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-08-07","7.38","77","63"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-08-08","6.93","81","60"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-08-09","8.95","90","70"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-08-10","12.08","92","72"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-08-11","8.95","89","70"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-08-12","9.84","86","63"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-08-13","4.92","87","60"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-08-14","5.59","86","62"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-08-15","12.30","86","63"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-08-16","6.04","85","65"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-08-17","6.26","90","60"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-08-18","12.30","95","66"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-08-19","9.17","75","61"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-08-20","11.63","77","54"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-08-21","8.95","83","47"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-08-22","17.90","88","64"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-08-23","12.53","93","67"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-08-24","6.93","74","59"
