"Sale Date"	"Sale Price"	"sale_reason"	"sale_instrument"	"sale_warning"	"sitetype"	"addr_full"	"zip5"	"ctyname"	"postalctyn"	"lon"	"lat"	"building_grade"	"square_feet_total_living"	"bedrooms"	"bath_full_count"	"bath_half_count"	"bath_3qtr_count"	"year_built"	"year_renovated"	"current_zoning"	"sq_ft_lot"	"prop_type"	"present_use"	"residuals"	"standardized.residuals"	"studentized.residuals"	"cooks.distance"	"dfbeta.(Intercept)"	"dfbeta.bedrooms"	"dfbeta.bath_full_count"	"dffit"	"leverage"	"covariance.ratios"
2013-08-23	 489000	 8	 3	"12"	"R1"	"8808 171ST AVE NE"	98052	"REDMOND"	"REDMOND"	-122	48	 7	 2270	 4	2	0	1	1965	   0	"R5"	  10680	"R"	  2	 -240178	-0.62918	-0.62916	0.0000141080245	   30.0929	  -11.6516	   -4.5825	-0.0065055	0.00011	1.00
2013-08-23	 399000	 1	 3	NA	"R1"	"13804 NE 70TH PL"	98052	"REDMOND"	"REDMOND"	-122	48	 7	 2080	 4	1	0	1	1965	   0	"R6"	   7700	"R"	  2	 -165402	-0.43333	-0.43332	0.0000182230660	  -16.5531	  -16.3065	   33.6242	-0.0073936	0.00029	1.00
2013-08-25	 525000	 1	 3	NA	"R1"	"1812 248TH PL NE"	98074	NA	"REDMOND"	-122	48	 8	 2230	 3	2	1	0	1988	   0	"R1P"	  52560	"R"	  2	 -137188	-0.35939	-0.35937	0.0000052716947	  -24.1871	    8.7861	   -9.4848	-0.0039767	0.00012	1.00
2013-08-26	 900000	 1	 3	NA	"R1"	"5232 157TH PL NE"	98052	"REDMOND"	"REDMOND"	-122	48	 9	 3260	 4	2	1	0	2013	   0	"R6/C"	   5225	"R"	  2	  170822	 0.44749	 0.44748	0.0000071364693	  -21.4029	    8.2870	    3.2592	 0.0046269	0.00011	1.00
2013-08-26	 799950	 1	 3	NA	"R1"	"10115 214TH AVE NE"	98053	NA	"REDMOND"	-122	48	10	 3850	 4	3	1	0	1989	   0	"RA5"	  39188	"R"	  2	  -94005	-0.24629	-0.24628	0.0000074307408	   32.9712	    0.1452	  -22.6996	-0.0047213	0.00037	1.00
2013-08-26	 790000	 1	 3	NA	"R1"	"19227 NE 64TH WAY"	98052	"REDMOND"	"REDMOND"	-122	48	 9	 3010	 4	2	1	0	2005	   0	"R12"	   5253	"R"	  2	   60822	 0.15933	 0.15932	0.0000009047175	   -7.6206	    2.9506	    1.1605	 0.0016474	0.00011	1.00
2013-08-26	 730000	 1	 3	NA	"R1"	"5137 243RD AVE NE"	98053	NA	"REDMOND"	-122	48	 9	 2840	 4	2	1	0	1990	   0	"RA2.5"	  58806	"R"	  2	     822	 0.00215	 0.00215	0.0000000001651	   -0.1029	    0.0399	    0.0157	 0.0000223	0.00011	1.00
2013-08-26	 729000	 1	 4	"41"	"R1"	"9317 221ST PL NE"	98053	NA	"REDMOND"	-122	48	 9	 2930	 4	2	0	1	2003	   0	"URPSO"	   6530	"R"	  2	    -178	-0.00047	-0.00047	0.0000000000078	    0.0224	   -0.0087	   -0.0034	-0.0000048	0.00011	1.00
2013-08-26	 692000	 1	 3	"8 15"	"R1"	"16611 NE 117TH CT"	98052	"REDMOND"	"REDMOND"	-122	48	 9	 3120	 4	2	1	0	2004	   0	"R4"	   8002	"R"	  2	  -37178	-0.09739	-0.09739	0.0000003380499	    4.6582	   -1.8036	   -0.7094	-0.0010070	0.00011	1.00
2013-08-26	 689990	 1	 3	NA	"R1"	"10683 240TH AVE NE"	98053	NA	"REDMOND"	-122	48	 9	 3110	 4	2	0	1	2013	   0	"URPSO"	   5328	"R"	  2	  -39188	-0.10266	-0.10266	0.0000003755903	    4.9101	   -1.9011	   -0.7477	-0.0010615	0.00011	1.00
2013-08-26	 649904	 1	 3	NA	"R1"	"11202 178TH PL NE"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 2770	 4	3	1	0	2013	   0	"R4"	   3817	"R"	  2	 -244051	-0.63941	-0.63939	0.0000500831083	   85.5981	    0.3770	  -58.9316	-0.0122573	0.00037	1.00
2013-08-26	 555000	 1	 3	NA	"R1"	"17805 NE 139TH ST"	98052	NA	"REDMOND"	-122	48	 9	 2300	 3	2	1	0	1985	   0	"R6"	  10300	"R"	  2	 -107188	-0.28080	-0.28079	0.0000032181809	  -18.8979	    6.8648	   -7.4107	-0.0031071	0.00012	1.00
2013-08-26	 430000	 1	 3	NA	"R2"	"8777 233RD PL NE"	98053	NA	"REDMOND"	-122	48	 7	 1690	 3	2	1	0	2004	   0	"URPSO"	   2590	"R"	  2	 -232188	-0.60825	-0.60824	0.0000151007104	  -40.9362	   14.8703	  -16.0529	-0.0067305	0.00012	1.00
2013-08-26	 425000	 1	 3	NA	"R1"	"13605 178TH AVE NE"	98052	NA	"REDMOND"	-122	48	 8	 1560	 3	2	1	0	1983	   0	"R6"	   8674	"R"	  2	 -237188	-0.62135	-0.62134	0.0000157580784	  -41.8177	   15.1906	  -16.3986	-0.0068755	0.00012	1.00
2013-08-27	 789000	 1	 3	NA	"R1"	"24124 NE 98TH PL"	98053	NA	"REDMOND"	-122	48	 9	 3555	 4	2	0	1	2013	   0	"URPSO"	   5517	"R"	  2	   59822	 0.15671	 0.15670	0.0000008752122	   -7.4953	    2.9021	    1.1414	 0.0016203	0.00011	1.00
2013-08-27	 643000	 1	 3	NA	"R1"	"6433 214TH AVE NE"	98053	NA	"REDMOND"	-122	48	 9	 3210	 3	2	1	0	1998	   0	"RA5"	  27386	"R"	  2	  -19188	-0.05027	-0.05026	0.0000001031288	   -3.3830	    1.2289	   -1.3266	-0.0005562	0.00012	1.00
2013-08-27	 590000	 1	 3	NA	"R1"	"6012 148TH CT NE"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 2210	 4	1	1	1	1977	   0	"R5"	   9600	"R"	  2	   25598	 0.06706	 0.06706	0.0000004364719	    2.5618	    2.5236	   -5.2038	 0.0011443	0.00029	1.00
2013-08-27	 560000	 1	 3	NA	"R1"	"16877 NE 42ND CT"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 3270	 4	1	1	1	1981	   0	"R4"	  10515	"R"	  2	   -4402	-0.01153	-0.01153	0.0000000129068	   -0.4405	   -0.4340	    0.8949	-0.0001968	0.00029	1.00
2013-08-28	 790000	 1	 3	NA	"R1"	"27250 NE 53RD ST"	98053	NA	"REDMOND"	-122	48	 9	 3470	 3	2	0	1	1995	   0	"RA5"	 217800	"R"	  2	  127812	 0.33482	 0.33481	0.0000045757304	   22.5340	   -8.1856	    8.8366	 0.0037049	0.00012	1.00
2013-08-28	 652069	 1	 3	NA	"R1"	"12293 170TH CT NE"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 2960	 3	2	1	0	2013	   0	"R4"	   4654	"R"	  2	  -10119	-0.02651	-0.02651	0.0000000286813	   -1.7841	    0.6481	   -0.6996	-0.0002933	0.00012	1.00
2013-08-28	 517000	 1	 3	"40"	"R1"	"10604 157TH AVE NE"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 2070	 3	2	0	1	1995	   0	"R6"	   7440	"R"	  2	 -145188	-0.38034	-0.38033	0.0000059044497	  -25.5975	    9.2985	  -10.0379	-0.0042086	0.00012	1.00
2013-08-28	 357000	 1	 3	NA	"R1"	"10175 223RD PL NE"	98053	NA	"REDMOND"	-122	48	 7	 1130	 2	0	1	1	2003	   0	"URPSO"	   4246	"R"	  2	   91355	 0.23940	 0.23939	0.0000148274949	   84.8901	   -6.9921	  -29.7531	 0.0066693	0.00078	1.00
2013-08-28	 351000	 1	 3	NA	"R1"	"9117 171ST AVE NE"	98052	"REDMOND"	"REDMOND"	-122	48	 7	 1170	 3	1	0	1	1976	   0	"R5"	   9450	"R"	  2	 -146411	-0.38356	-0.38355	0.0000101279951	  -58.8130	    2.0480	   22.4315	-0.0055120	0.00021	1.00
2013-08-29	1650000	 1	 3	NA	"R1"	"2608 W LAKE SAMMAMISH PKWY NE"	98052	"REDMOND"	"REDMOND"	-122	48	10	 3460	 5	2	1	0	1972	2007	"R4"	  10861	"R"	  2	  853831	 2.23696	 2.23731	0.0005280234894	 -364.5692	  137.5538	  -26.4547	 0.0398066	0.00032	1.00
2013-08-29	 905000	 1	 3	NA	"R1"	"10766 155TH PL NE"	98052	"REDMOND"	"REDMOND"	-122	48	 9	 3960	 5	4	0	1	2013	   0	"R4/C"	   7381	"R"	  2	 -220722	-0.57849	-0.57848	0.0001208058672	  193.8942	  -13.4672	  -91.3980	-0.0190368	0.00108	1.00
2013-08-29	 697990	 1	 3	NA	"R1"	"10967 240TH AVE NE"	98053	NA	"REDMOND"	-122	48	 9	 3110	 4	2	0	1	2013	   0	"URPSO"	   5502	"R"	  2	  -31188	-0.08170	-0.08170	0.0000002378953	    3.9077	   -1.5130	   -0.5951	-0.0008448	0.00011	1.00
2013-08-29	 550000	 1	 3	NA	"R1"	"15315 NE 64TH CT"	98052	"REDMOND"	"REDMOND"	-122	48	 7	 2040	 4	1	0	2	1978	   0	"R5"	   7810	"R"	  2	  -14402	-0.03773	-0.03773	0.0000001381591	   -1.4413	   -1.4198	    2.9277	-0.0006438	0.00029	1.00
2013-08-29	 410000	 1	 3	NA	"R1"	"23863 NE 124TH TER"	98053	NA	"REDMOND"	-122	48	 8	 1440	 3	2	0	0	2011	   0	"URPSO"	   4090	"R"	 29	 -252188	-0.66065	-0.66063	0.0000178142135	  -44.4623	   16.1512	  -17.4356	-0.0073103	0.00012	1.00
2013-09-03	 850000	 1	 3	"26"	"R1"	"22223 NE 62ND PL"	98053	NA	"REDMOND"	-122	48	 9	 3550	 4	1	0	2	1981	   0	"RA5"	 220413	"R"	  2	  285598	 0.74823	 0.74822	0.0000543314342	   28.5821	   28.1563	  -58.0586	 0.0127667	0.00029	1.00
2013-09-03	 681515	 1	 3	NA	"R1"	"23877 NE 102ND PL"	98053	NA	"REDMOND"	-122	48	 8	 2640	 4	2	1	0	2013	   0	"URPSO"	   5606	"R"	  2	  -47663	-0.12486	-0.12486	0.0000005556088	    5.9719	   -2.3123	   -0.9094	-0.0012910	0.00011	1.00
2013-09-03	 614500	 1	 3	NA	"R1"	"9102 172ND AVE NE"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 2200	 3	2	1	0	2008	   0	"R1"	   9511	"R"	  2	  -47688	-0.12493	-0.12492	0.0000006369964	   -8.4077	    3.0542	   -3.2970	-0.0013823	0.00012	1.00
2013-09-03	 563359	 1	 3	NA	"R1"	"23833 NE 127TH ST"	98053	NA	"REDMOND"	-122	48	 8	 1960	 2	2	0	0	2013	   0	"URPSO"	   4497	"R"	  2	  -31839	-0.08342	-0.08341	0.0000008423733	  -15.2196	    5.6241	   -3.7959	-0.0015896	0.00036	1.00
2013-09-03	 517000	 1	 3	"41"	"R1"	"10604 157TH AVE NE"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 2070	 3	2	0	1	1995	   0	"R6"	   7440	"R"	  2	 -145188	-0.38034	-0.38033	0.0000059044497	  -25.5975	    9.2985	  -10.0379	-0.0042086	0.00012	1.00
2013-09-03	 379000	 1	 3	NA	"R1"	"11022 ELLISTON WAY NE"	98053	NA	"REDMOND"	-122	48	 7	 1710	 3	2	1	0	2008	   0	"URPSO"	   3781	"R"	  2	 -283188	-0.74185	-0.74184	0.0000224629860	  -49.9278	   18.1366	  -19.5789	-0.0082089	0.00012	1.00
2013-09-03	 362000	 1	 3	NA	"R2"	"13812 NE 87TH ST"	98052	"REDMOND"	"REDMOND"	-122	48	 7	 1420	 3	1	1	1	1984	   0	"R5"	   3020	"R"	  2	 -135411	-0.35475	-0.35473	0.0000086633169	  -54.3944	    1.8941	   20.7462	-0.0050979	0.00021	1.00
2013-09-03	 320000	 1	 3	NA	"R1"	"13419 REDMOND WAY"	98052	"REDMOND"	"REDMOND"	-122	48	 7	 1140	 2	1	0	1	1979	   0	"R4"	  11778	"R"	  2	 -110421	-0.28930	-0.28929	0.0000096837253	  -77.6727	   13.9763	   11.3912	-0.0053897	0.00035	1.00
2013-09-04	 754990	 1	 3	NA	"R1"	"10793 240TH AVE NE"	98053	NA	"REDMOND"	-122	48	 9	 3355	 4	2	0	1	2013	   0	"URPSO"	   7096	"R"	  2	   25812	 0.06762	 0.06761	0.0000001629394	   -3.2340	    1.2522	    0.4925	 0.0006991	0.00011	1.00
2013-09-04	 749995	 1	 3	NA	"R1"	"18247 NE 28TH ST"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 3120	 5	2	0	1	1973	   0	"R4"	  12852	"R"	  2	  -46174	-0.12097	-0.12097	0.0000015441922	   19.7153	   -7.4387	    1.4306	-0.0021523	0.00032	1.00
2013-09-04	 737125	 1	 3	NA	"R1"	"12285 170TH CT NE"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 3430	 5	2	1	1	2012	   0	"R4"	   6627	"R"	  2	  -59044	-0.15469	-0.15468	0.0000025249834	   25.2106	   -9.5121	    1.8294	-0.0027522	0.00032	1.00
2013-09-04	 712000	 1	 3	NA	"R1"	"4529 227TH PL NE"	98053	NA	"REDMOND"	-122	48	 9	 3200	 4	3	0	0	1984	   0	"RA5"	  35011	"R"	  2	 -181955	-0.47672	-0.47670	0.0000278392867	   63.8186	    0.2811	  -43.9371	-0.0091385	0.00037	1.00
2013-09-04	 669000	 1	 3	NA	"R1"	"10011 184TH AVE NE"	98052	"REDMOND"	"REDMOND"	-122	48	10	 2600	 4	2	1	0	1990	   0	"R4"	  13729	"R"	  2	  -60178	-0.15765	-0.15764	0.0000008856868	    7.5400	   -2.9194	   -1.1482	-0.0016300	0.00011	1.00
2013-09-04	 600000	 1	 3	NA	"R1"	"15515 NE 61ST CT"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 2370	 3	2	1	0	2001	   0	"R4"	   7784	"R"	  2	  -62188	-0.16291	-0.16291	0.0000010832574	  -10.9641	    3.9828	   -4.2995	-0.0018026	0.00012	1.00
2013-09-04	 499998	 1	 3	NA	"R1"	"8118 233RD PL NE"	98053	NA	"REDMOND"	-122	48	 7	 2020	 4	2	1	0	2005	   0	"URPSO"	   6574	"R"	  2	 -229180	-0.60037	-0.60035	0.0000128455666	   28.7149	  -11.1181	   -4.3727	-0.0062076	0.00011	1.00
2013-09-05	 825000	 1	 3	NA	"R1"	"17368 NE 46TH CT"	98052	"REDMOND"	"REDMOND"	-122	48	10	 3060	 4	2	0	1	2013	   0	"R8"	   5103	"R"	  2	   95822	 0.25102	 0.25101	0.0000022455589	  -12.0058	    4.6485	    1.8282	 0.0025954	0.00011	1.00
2013-09-05	 749950	 1	 3	NA	"R1"	"9710 173RD CT NE"	98052	"REDMOND"	"REDMOND"	-122	48	10	 3540	 4	2	1	1	2001	   0	"R5"	   8781	"R"	  2	   20772	 0.05441	 0.05441	0.0000001055202	   -2.6025	    1.0077	    0.3963	 0.0005626	0.00011	1.00
2013-09-05	 695000	 1	 3	NA	"R1"	"9545 173RD PL NE"	98052	"REDMOND"	"REDMOND"	-122	48	10	 3090	 4	2	1	0	1998	   0	"R5"	   8672	"R"	  2	  -34178	-0.08954	-0.08953	0.0000002856952	    4.2823	   -1.6581	   -0.6521	-0.0009258	0.00011	1.00
2013-09-05	 675803	 1	 3	NA	"R1"	"23857 NE 102ND PL"	98053	NA	"REDMOND"	-122	48	 8	 2530	 4	2	1	0	2013	   0	"URPSO"	   4685	"R"	  2	  -53375	-0.13982	-0.13982	0.0000006967569	    6.6876	   -2.5894	   -1.0184	-0.0014457	0.00011	1.00
2013-09-05	 665000	 1	 3	"26"	"R1"	"21330 NE 101ST CT"	98053	NA	"REDMOND"	-122	48	10	 3430	 4	2	1	0	1989	   0	"RA5"	  39844	"R"	  2	  -64178	-0.16812	-0.16812	0.0000010073413	    8.0412	   -3.1134	   -1.2245	-0.0017383	0.00011	1.00
2013-09-05	 585000	 1	 3	NA	"R1"	"17621 NE 31ST PL"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 2510	 4	2	1	0	1975	   0	"R4"	  13565	"R"	  2	 -144178	-0.37769	-0.37768	0.0000050839216	   18.0647	   -6.9944	   -2.7509	-0.0039052	0.00011	1.00
2013-09-05	 459500	 1	 3	NA	"R1"	"13784 MORGAN DR NE"	98053	NA	"REDMOND"	-122	48	 8	 1900	 2	2	1	0	2007	   0	"URPSO"	   3973	"R"	 29	 -135698	-0.35552	-0.35551	0.0000153016932	  -64.8666	   23.9702	  -16.1784	-0.0067751	0.00036	1.00
2013-09-05	 395000	 1	 3	NA	"R1"	"13459 ADAIR CREEK WAY NE"	98053	NA	"REDMOND"	-122	48	 8	 1510	 2	1	0	1	2006	   0	"URPSO"	   4658	"R"	 29	  -35421	-0.09280	-0.09280	0.0000009964661	  -24.9160	    4.4833	    3.6541	-0.0017289	0.00035	1.00
2013-09-05	 306500	 1	 3	NA	"R2"	"13840 NE 87TH ST"	98052	"REDMOND"	"REDMOND"	-122	48	 7	 1340	 2	1	1	1	1984	   0	"R5"	   2863	"R"	  2	 -123921	-0.32467	-0.32466	0.0000121963207	  -87.1689	   15.6850	   12.7839	-0.0060487	0.00035	1.00
2013-09-05	 192500	 1	 3	"22"	"R1"	"10615 171ST AVE NE"	98052	"REDMOND"	"REDMOND"	-122	48	 7	 1150	 3	1	0	0	1968	   0	"R6"	   7360	"R"	  2	 -304911	-0.79880	-0.79878	0.0000439259047	 -122.4820	    4.2651	   46.7151	-0.0114793	0.00021	1.00
2013-09-05	 192500	 8	24	"12 22"	"R1"	"10615 171ST AVE NE"	98052	"REDMOND"	"REDMOND"	-122	48	 7	 1150	 3	1	0	0	1968	   0	"R6"	   7360	"R"	  2	 -304911	-0.79880	-0.79878	0.0000439259047	 -122.4820	    4.2651	   46.7151	-0.0114793	0.00021	1.00
2013-09-06	1400000	 1	 3	NA	"R1"	"20411 NE 71ST ST"	98053	NA	"REDMOND"	-122	48	11	 6970	 4	3	1	0	1996	   0	"RA5"	  35034	"R"	  2	  506045	 1.32583	 1.32586	0.0002153318465	 -177.4895	   -0.7817	  122.1959	 0.0254172	0.00037	1.00
2013-09-06	 875000	 1	 3	NA	"R1"	"9220 219TH PL NE"	98053	NA	"REDMOND"	-122	48	10	 3810	 4	2	1	0	1990	   0	"RA5"	  49658	"R"	  2	  145822	 0.38200	 0.38199	0.0000052004569	  -18.2705	    7.0741	    2.7822	 0.0039497	0.00011	1.00
2013-09-06	 778999	 1	 3	NA	"R1"	"24060 NE 100TH ST"	98053	NA	"REDMOND"	-122	48	 9	 3545	 4	2	0	2	2012	   0	"URPSO"	   7618	"R"	  2	   49821	 0.13051	 0.13051	0.0000006070369	   -6.2422	    2.4169	    0.9506	 0.0013494	0.00011	1.00
2013-09-06	 763074	 1	 3	NA	"R1"	"16855 NE 117TH ST"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 2970	 4	2	1	0	2013	   0	"R4"	   4500	"R"	  2	   33896	 0.08879	 0.08879	0.0000002809851	   -4.2469	    1.6444	    0.6467	 0.0009181	0.00011	1.00
2013-09-06	 750000	 1	 3	NA	"R1"	"9431 221ST PL NE"	98053	NA	"REDMOND"	-122	48	 9	 3580	 4	2	0	1	2003	   0	"URPSO"	   6767	"R"	  2	   20822	 0.05454	 0.05454	0.0000001060288	   -2.6088	    1.0101	    0.3973	 0.0005640	0.00011	1.00
2013-09-06	 628127	 1	 3	NA	"R1"	"23947 NE 127TH ST"	98053	NA	"REDMOND"	-122	48	 8	 2380	 3	2	1	0	2013	   0	"URPSO"	   8185	"R"	  2	  -34061	-0.08923	-0.08922	0.0000003249631	   -6.0052	    2.1814	   -2.3549	-0.0009873	0.00012	1.00
2013-09-06	 623025	 1	 3	NA	"R1"	"11314 177TH PL NE"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 1980	 3	2	1	0	2013	   0	"R4"	   4500	"R"	  2	  -39163	-0.10259	-0.10259	0.0000004296066	   -6.9047	    2.5082	   -2.7076	-0.0011352	0.00012	1.00
2013-09-06	 565000	 1	 3	NA	"R1"	"13627 180TH AVE NE"	98052	NA	"REDMOND"	-122	48	 8	 2320	 4	2	1	0	1982	   0	"R6"	  15000	"R"	  2	 -164178	-0.43009	-0.43007	0.0000065922010	   20.5705	   -7.9647	   -3.1325	-0.0044469	0.00011	1.00
2013-09-06	 545000	 1	 3	"26"	"R1"	"7334 217TH CT NE"	98053	NA	"REDMOND"	-122	48	 8	 2350	 4	1	1	1	1980	   0	"RA5"	  39158	"R"	  2	  -19402	-0.05083	-0.05083	0.0000002507429	   -1.9417	   -1.9128	    3.9442	-0.0008673	0.00029	1.00
2013-09-06	 409000	 1	 3	NA	"R1"	"13705 NE 72ND PL"	98052	"REDMOND"	"REDMOND"	-122	48	 7	 2130	 4	1	0	2	1967	   0	"R6"	   7587	"R"	  2	 -155402	-0.40713	-0.40712	0.0000160861867	  -15.5523	  -15.3206	   31.5913	-0.0069466	0.00029	1.00
2013-09-06	 388500	 1	 4	"26"	"R2"	"17623 NE 88TH PL"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 2320	 4	2	2	0	1978	   0	"R12"	   9200	"R"	  3	 -340678	-0.89245	-0.89245	0.0000283849053	   42.6849	  -16.5271	   -6.5000	-0.0092279	0.00011	1.00
2013-09-08	 905000	 1	 3	"40"	"R1"	"10703 ELLISTON WAY NE"	98053	NA	"REDMOND"	-122	48	 9	 4080	 5	2	1	1	2012	   0	"URPSO"	   8162	"R"	  2	  108831	 0.28513	 0.28512	0.0000085785861	  -46.4688	   17.5329	   -3.3720	 0.0050729	0.00032	1.00
2013-09-08	 623138	 1	 3	NA	"R1"	"11307 177TH PL NE"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 2390	 3	2	1	0	2013	   0	"R4"	   3451	"R"	  2	  -39050	-0.10230	-0.10229	0.0000004271310	   -6.8848	    2.5009	   -2.6998	-0.0011319	0.00012	1.00
2013-09-09	 905000	 1	 3	NA	"R1"	"10703 ELLISTON WAY NE"	98053	NA	"REDMOND"	-122	48	 9	 4080	 5	2	1	1	2012	   0	"URPSO"	   8162	"R"	  2	  108831	 0.28513	 0.28512	0.0000085785861	  -46.4688	   17.5329	   -3.3720	 0.0050729	0.00032	1.00
2013-09-09	 562000	 1	 3	NA	"R1"	"17906 NE 101ST CT"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 2040	 4	1	1	1	1986	   0	"R4"	   8675	"R"	  2	   -2402	-0.00629	-0.00629	0.0000000038428	   -0.2404	   -0.2368	    0.4883	-0.0001074	0.00029	1.00
2013-09-09	 553000	 1	 3	NA	"R1"	"13113 180TH AVE NE"	98052	NA	"REDMOND"	-122	48	 8	 2110	 3	1	1	1	1984	   0	"R6"	  17220	"R"	  2	   55589	 0.14563	 0.14562	0.0000014599670	   22.3297	   -0.7776	   -8.5167	 0.0020927	0.00021	1.00
2013-09-09	 550000	 1	 3	NA	"R1"	"9117 168TH PL NE"	98052	"REDMOND"	"REDMOND"	-122	48	 7	 1790	 4	2	0	1	1969	   0	"R5"	   8424	"R"	  2	 -179178	-0.46938	-0.46937	0.0000078518083	   22.4499	   -8.6924	   -3.4187	-0.0048532	0.00011	1.00
2013-09-09	 540000	 1	 3	"15"	"R1"	"2514 183RD AVE NE"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 1960	 4	2	0	0	1968	   0	"R3"	   8089	"R"	  2	 -189178	-0.49558	-0.49556	0.0000087526883	   23.7029	   -9.1775	   -3.6095	-0.0051241	0.00011	1.00
2013-09-09	 536800	 1	 3	NA	"R1"	"5515 158TH PL NE"	98052	"REDMOND"	"REDMOND"	-122	48	 7	 2390	 4	1	1	1	1967	   0	"R5"	   8750	"R"	  2	  -27602	-0.07231	-0.07231	0.0000005074791	   -2.7623	   -2.7212	    5.6111	-0.0012338	0.00029	1.00
2013-09-09	 483000	 1	 3	NA	"R1"	"20918 NE 78TH ST"	98053	NA	"REDMOND"	-122	48	 8	 1760	 4	1	0	2	1973	   0	"RA5"	  50213	"R"	  2	  -81402	-0.21326	-0.21325	0.0000044137679	   -8.1465	   -8.0252	   16.5480	-0.0036387	0.00029	1.00
2013-09-10	1205000	 1	 3	NA	"R1"	"16315 NE 135TH ST"	98052	NA	"REDMOND"	-122	48	11	 4470	 5	2	1	2	1988	   0	"RA2.5"	  28115	"R"	  2	  408831	 1.07110	 1.07111	0.0001210590367	 -174.5629	   65.8635	  -12.6671	 0.0190573	0.00032	1.00
2013-09-10	 667800	 1	 3	NA	"R1"	"12427 243RD TER NE"	98053	NA	"REDMOND"	-122	48	 8	 1960	 2	1	0	1	2013	   0	"URPSO"	   5177	"R"	  2	  237379	 0.62192	 0.62191	0.0000447530320	  166.9777	  -30.0457	  -24.4884	 0.0115867	0.00035	1.00
2013-09-10	 620000	 1	 3	NA	"R1"	"24272 NE 108TH ST"	98053	NA	"REDMOND"	-122	48	 8	 2450	 3	2	1	0	2008	   0	"URPSO"	   4762	"R"	  2	  -42188	-0.11052	-0.11051	0.0000004985363	   -7.4380	    2.7019	   -2.9168	-0.0012229	0.00012	1.00
2013-09-10	 610000	 1	 3	NA	"R1"	"11808 194TH AVE NE"	98053	NA	"REDMOND"	-122	48	 8	 2610	 4	1	0	1	1976	   0	"RA2.5"	 109771	"R"	  2	   45598	 0.11946	 0.11946	0.0000013849503	    4.5634	    4.4954	   -9.2695	 0.0020383	0.00029	1.00
2013-09-10	 479000	 1	 3	NA	"R1"	"12532 231ST AVE NE"	98053	NA	"REDMOND"	-122	48	 8	 1570	 2	2	0	0	2003	   0	"URPSO"	   5200	"R"	  2	 -116198	-0.30443	-0.30442	0.0000112199146	  -55.5452	   20.5257	  -13.8535	-0.0058015	0.00036	1.00
2013-09-11	 824000	 1	 3	NA	"R1"	"13945 MORGAN DR NE"	98053	NA	"REDMOND"	-122	48	 9	 2800	 3	3	1	0	2007	   0	"URPSO"	   8437	"R"	  2	   -2965	-0.00777	-0.00777	0.0000000097189	    0.1455	    0.3384	   -0.8644	-0.0001707	0.00048	1.00
2013-09-11	 662475	 1	 3	NA	"R1"	"12324 164TH CT NE"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 2180	 3	2	1	0	2013	   0	"R4"	   4810	"R"	  2	     287	 0.00075	 0.00075	0.0000000000231	    0.0506	   -0.0184	    0.0198	 0.0000083	0.00012	1.00
2013-09-11	 433000	 1	 3	NA	"R1"	"2616 175TH AVE NE"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 2630	 4	1	1	1	1968	   0	"R5"	   3040	"R"	 29	 -131402	-0.34426	-0.34424	0.0000115012154	  -13.1504	  -12.9545	   26.7124	-0.0058738	0.00029	1.00
2013-09-11	 425000	 1	 3	NA	"R1"	"17109 NE 84TH ST"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 1710	 3	1	0	1	1974	   0	"R5"	   8835	"R"	  2	  -72411	-0.18970	-0.18969	0.0000024773547	  -29.0875	    1.0129	   11.0941	-0.0027261	0.00021	1.00
2013-09-12	1000000	 1	 3	NA	"R1"	"10112 219TH PL NE"	98053	NA	"REDMOND"	-122	48	10	 4430	 4	1	1	2	1991	   0	"RA5"	  35077	"R"	  2	  435598	 1.14121	 1.14123	0.0001263899333	   43.5938	   42.9444	  -88.5517	 0.0194725	0.00029	1.00
2013-09-12	 674581	 1	 3	NA	"R1"	"12281 170TH CT NE"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 2960	 4	2	1	1	2012	   0	"R4"	   4800	"R"	  2	  -54597	-0.14303	-0.14302	0.0000007290258	    6.8407	   -2.6487	   -1.0417	-0.0014788	0.00011	1.00
